index,Price,Rating,processor_tier,num_cores,num_threads,ram_memory,primary_storage_capacity,secondary_storage_capacity,is_touch_screen,display_size,resolution_width,resolution_height,year_of_warranty,total_number_of_pixels,total_pixels_per_square_of_diag,gpu_brand_amd,gpu_brand_apple,gpu_brand_intel,gpu_brand_nvidia,gpu_type_integrated,OS_chrome,OS_other,OS_ubuntu,OS_windows,brand_acer,brand_asus,brand_avita,brand_chuwi,brand_dell,brand_fujitsu,brand_gigabyte,brand_honor,brand_hp,brand_iball,brand_infinix,brand_jio,brand_lenovo,brand_lg,brand_microsoft,brand_msi,brand_realme,brand_samsung,brand_tecno,brand_ultimus,brand_walker,brand_wings,brand_zebronics,processor_brand_amd,processor_brand_intel,primary_storage_type_SSD
776,0.5268846368265694,0.3639210347174949,4,0.6476854623779971,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,1,0.24249425526215743,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.4934345035432841,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
602,0.5029545774673647,0.4968005445881552,4,0.5578858913022597,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
526,0.3496909166872333,0.3795779441797141,3,0.0,0.21022410381342865,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1001,0.504842972911882,0.5511232130701158,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.7419899552832065,0.6096227194194181,1,0.695934049015321,0.7764467728645359,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19,0.45189307872278817,0.6078965282505107,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
899,0.4542310411289945,0.3955071477195371,4,0.6476854623779971,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
889,0.4849345125277382,0.3955071477195371,4,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.5287152957375304,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.36207066105488117,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
933,0.7038516251171487,0.7712729748127979,5,0.783091851446946,0.7029266564879363,0.4117647058823529,0.8333333333333334,0.0,1,0.5287152957375304,0.8987379498312338,0.7610560044063082,1,0.8708456887969689,0.8244449500344464,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
772,0.3853700062318224,0.3639210347174949,3,0.36874251672686714,0.2849383821193472,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
379,0.43491238077560923,0.4619469026548672,4,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
89,0.331704041993669,0.514635806671205,3,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
67,0.5215465003100854,0.5886997957794419,4,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.5287152957375304,0.7419899552832065,0.6096227194194181,1,0.695934049015321,0.645082930376133,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
437,0.45834142184908644,0.3639210347174949,4,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
283,0.702222408097489,0.9052416609938735,6,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.8333333333333334,0.0,0,0.4588455796878374,0.7419899552832065,0.5221120088126163,1,0.6453948234678526,0.6181646418685522,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
296,0.20343579403750378,0.3485364193328795,4,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
372,0.3383958248441157,0.41170864533696394,3,0.4421141086977403,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.20197356871695504,0.0,1,0.042568253103393516,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
366,0.34619147768583103,0.30401633764465624,4,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
495,0.4398779396419987,0.5886997957794419,4,0.5578858913022597,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
289,0.24397803867974743,0.24846834581347854,1,0.2789429456511298,0.12499999999999999,0.058823529411764705,0.33333333333333337,0.6000000000000001,1,0.0,0.09058199054637406,0.03390607692597314,0,0.0,0.38402729844213823,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0.4398779396419987,0.6078965282505107,4,0.5578858913022597,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,2,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
193,0.4398779396419987,0.4968005445881552,4,0.4421141086977403,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,2,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
380,0.45884497470880703,0.3639210347174949,3,0.4421141086977403,0.35355339059327373,0.1764705882352941,0.5,0.0,1,0.24249425526215743,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.4934345035432841,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
491,0.6027523852627894,0.6471068754254595,5,0.6476854623779971,0.5946035575013605,0.4117647058823529,0.8333333333333334,0.0,0,0.5287152957375304,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.36207066105488117,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
826,0.5123992145940068,0.514635806671205,4,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
234,0.6528957067019001,0.792920353982301,6,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.8333333333333334,0.0,0,0.4588455796878374,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.3869774973787692,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
580,0.5920019469721955,0.6273655547991832,5,0.6476854623779971,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.5287152957375304,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.36207066105488117,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
705,0.6349122463141728,0.7498978897208987,5,0.6476854623779971,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,2,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
502,0.39430895853192105,0.44492852280462897,3,0.4421141086977403,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.20197356871695504,0.0,1,0.042568253103393516,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
519,0.5920019469721955,0.7079646017699116,5,0.6476854623779971,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,2,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
590,0.5409745552829328,0.5327433628318584,4,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,1,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
616,0.771298142123962,0.792920353982301,5,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.8333333333333334,0.0,0,0.5287152957375304,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.36207066105488117,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
187,0.4495339541678878,0.41170864533696394,5,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
672,0.5711606495243655,0.5886997957794419,5,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,1,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
634,0.5321472785597823,0.3955071477195371,5,0.6476854623779971,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
593,0.5736356216696477,0.6471068754254595,5,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
528,0.46337864792469374,0.569775357385977,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
587,0.5105462197795272,0.41170864533696394,4,0.5578858913022597,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.3706787238257263,2,0.4199439581387363,0.4934345035432841,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
174,0.4765248686125685,0.514635806671205,4,0.5578858913022597,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
259,0.2735265556710973,0.24846834581347854,3,0.5578858913022597,0.35355339059327373,0.1764705882352941,0.5,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
641,0.31636367490121375,0.20966643975493532,2,0.2789429456511298,0.21022410381342865,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.20197356871695504,0.0,1,0.042568253103393516,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
888,0.5815040598124561,0.6874063989108238,4,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,1,0.24249425526215743,0.8432520054519719,0.7074513707254804,1,0.8089301437579772,0.8923178938022023,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
676,0.42985037855956976,0.41170864533696394,4,0.2789429456511298,0.35355339059327373,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
387,0.1356267277445793,0.22232811436351257,1,0.0,0.12499999999999999,0.1764705882352941,0.5,0.0,0,0.25341312743222466,0.20197356871695504,0.0,1,0.042568253103393516,0.09945507278743726,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
424,0.4246881123312849,0.5327433628318584,4,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
80,0.42473590046371656,0.5886997957794419,4,0.4421141086977403,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.5473091773297121,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.304116123955839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
121,0.41404632791313123,0.5327433628318584,4,0.5578858913022597,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
607,0.8519088861569208,0.9052416609938735,5,0.783091851446946,0.7029266564879363,0.4117647058823529,0.8333333333333334,0.0,1,0.4588455796878374,1.0,0.8588846557123695,1,0.983841783539626,0.9652229072960017,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
804,0.46463034361566735,0.3955071477195371,4,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
402,0.4999219737258713,0.514635806671205,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.8095066593978082,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.23339580486751288,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
112,0.5472067306283552,0.5886997957794419,4,0.5578858913022597,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
122,0.500981081225577,0.4792375765827093,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.8432520054519719,0.7074513707254804,1,0.8089301437579772,0.8923178938022023,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
429,0.5103304797191732,0.3795779441797141,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.8333333333333334,0.0,1,0.24249425526215743,0.49465997018880437,0.3706787238257263,1,0.4199439581387363,0.4934345035432841,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
903,0.7861733657559233,0.6671204901293397,5,0.8368288369533894,0.8059274488676564,0.8823529411764706,0.8333333333333334,0.0,0,0.5287152957375304,0.7419899552832065,0.6096227194194181,1,0.695934049015321,0.645082930376133,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
421,0.4246881123312849,0.5327433628318584,5,0.2789429456511298,0.35355339059327373,0.4117647058823529,0.8333333333333334,0.0,0,0.24249425526215743,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4416093787118154,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
98,0.4447506615128205,0.4619469026548672,4,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
964,0.36363811850126937,0.1733151803948264,0,0.5578858913022597,0.0,0.1764705882352941,0.5,0.0,1,0.17431364928200496,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.4920700540047349,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0.41942152979545,0.5886997957794419,5,0.5578858913022597,0.5946035575013605,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
348,0.37295354554001303,0.3639210347174949,3,0.4421141086977403,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
991,0.7196210420328213,0.6471068754254595,5,0.6476854623779971,0.47920732818470435,0.4117647058823529,0.8333333333333334,0.0,1,0.19238368639142236,0.878348051619084,0.7949620813322813,1,0.8790508223334186,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
924,0.3972217548450032,0.44492852280462897,4,0.4421141086977403,0.47920732818470435,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
936,0.39136324112956156,0.3955071477195371,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
613,0.9999999999999998,0.859496255956433,6,0.783091851446946,0.7029266564879363,0.8823529411764706,0.9999999999999999,0.0,0,0.5287152957375304,0.9338339959983477,0.7074513707254804,1,0.8594693693054456,0.812779176145269,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
601,0.6930757644730299,0.7287950987066032,5,0.8368288369533894,0.8059274488676564,0.4117647058823529,0.6666666666666666,0.0,0,0.5473091773297121,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.304116123955839,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
618,0.7269616262043139,0.7287950987066032,5,0.783091851446946,0.7029266564879363,0.4117647058823529,0.8333333333333334,0.0,0,0.5287152957375304,0.49465997018880437,0.3706787238257263,2,0.4199439581387363,0.36207066105488117,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
100,0.48862869819338095,0.4619469026548672,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
12,0.4930812705079859,0.5511232130701158,4,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.17431364928200496,0.0,0.7610560044063082,1,0.3694047325912688,0.4920700540047349,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
408,0.35991585373061685,0.3639210347174949,3,0.4421141086977403,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
541,0.5017580509509663,0.44492852280462897,4,0.5578858913022597,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.24249425526215743,0.49465997018880437,0.3706787238257263,2,0.4199439581387363,0.4934345035432841,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
46,0.6462964605479138,0.792920353982301,5,0.5578858913022597,0.5946035575013605,0.4117647058823529,0.8333333333333334,0.0,0,0.5287152957375304,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.31024553622341156,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,0.4427152029233956,0.6078965282505107,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
341,0.43443150940189335,0.4968005445881552,4,0.2789429456511298,0.35355339059327373,0.1764705882352941,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
178,0.519742545839881,0.5327433628318584,4,0.5578858913022597,0.47920732818470435,0.4117647058823529,0.6666666666666666,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,2,0.3694047325912688,0.33515237254730046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
819,0.8554277640752856,1.0,6,0.5578858913022597,0.5946035575013605,0.8823529411764706,0.8333333333333334,0.0,0,0.24249425526215743,0.7419899552832065,0.6096227194194181,1,0.695934049015321,0.7764467728645359,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
879,0.5749961793697183,0.4968005445881552,4,0.4421141086977403,0.47920732818470435,0.4117647058823529,0.8333333333333334,0.0,0,0.4588455796878374,0.7419899552832065,0.5221120088126163,1,0.6453948234678526,0.6181646418685522,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
605,0.2222368619608548,0.1851599727705922,0,0.0,0.12499999999999999,0.058823529411764705,0.5,0.0,0,0.4588455796878374,0.49465997018880437,0.2831680132189254,1,0.3694047325912688,0.33515237254730046,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
761,0.5917548872125524,0.6078965282505107,5,0.7210570543488701,0.5946035575013605,0.4117647058823529,0.6666666666666666,0.0,0,0.5287152957375304,0.7419899552832065,0.6096227194194181,1,0.695934049015321,0.645082930376133,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
